filename,mask,xmin,ymin,xmax,ymax,xmax-xmin,ymax-ymin,height,width,height_check,width_check
maksssksksss453.png,without_mask,147,55,159,77,12,22,300,400,0,0
maksssksksss453.png,without_mask,97,104,114,124,17,20,300,400,0,0
maksssksksss453.png,with_mask,124,148,143,175,19,27,300,400,0,0
maksssksksss453.png,with_mask,158,147,175,173,17,26,300,400,0,0
maksssksksss453.png,without_mask,193,54,206,71,13,17,300,400,0,0
maksssksksss453.png,without_mask,208,54,219,72,11,18,300,400,0,0
maksssksksss453.png,with_mask,229,64,241,93,12,29,300,400,0,0
maksssksksss453.png,without_mask,261,26,279,53,18,27,300,400,0,0
maksssksksss453.png,without_mask,296,39,310,58,14,19,300,400,0,0
maksssksksss453.png,with_mask,344,34,365,61,21,27,300,400,0,0
maksssksksss453.png,with_mask,339,77,359,111,20,34,300,400,0,0
maksssksksss453.png,without_mask,108,10,122,22,14,12,300,400,0,0
maksssksksss454.png,with_mask,143,97,255,211,112,114,278,400,0,0
maksssksksss455.png,without_mask,115,222,225,373,110,151,400,301,0,0
maksssksksss456.png,with_mask,171,70,232,141,61,71,300,400,0,0
maksssksksss457.png,with_mask,270,98,313,142,43,44,300,400,0,0
maksssksksss457.png,with_mask,189,60,228,100,39,40,300,400,0,0
maksssksksss457.png,with_mask,122,73,150,100,28,27,300,400,0,0
maksssksksss457.png,without_mask,6,68,41,109,35,41,300,400,0,0
maksssksksss457.png,with_mask,334,92,351,110,17,18,300,400,0,0
maksssksksss458.png,without_mask,22,110,47,136,25,26,267,400,0,0
maksssksksss458.png,with_mask,105,86,149,143,44,57,267,400,0,0
maksssksksss458.png,with_mask,146,118,182,159,36,41,267,400,0,0
maksssksksss459.png,with_mask,60,67,115,117,55,50,400,298,0,0
maksssksksss459.png,mask_weared_incorrect,185,77,239,134,54,57,400,298,0,0
maksssksksss46.png,with_mask,17,37,41,59,24,22,226,400,0,0
maksssksksss46.png,with_mask,68,21,87,38,19,17,226,400,0,0
maksssksksss46.png,with_mask,114,32,132,48,18,16,226,400,0,0
maksssksksss46.png,with_mask,147,31,170,53,23,22,226,400,0,0
maksssksksss46.png,with_mask,207,20,223,37,16,17,226,400,0,0
maksssksksss46.png,with_mask,238,27,251,43,13,16,226,400,0,0
maksssksksss46.png,with_mask,267,27,282,40,15,13,226,400,0,0
maksssksksss46.png,with_mask,287,22,302,39,15,17,226,400,0,0
maksssksksss46.png,with_mask,326,30,348,51,22,21,226,400,0,0
maksssksksss46.png,with_mask,357,27,375,45,18,18,226,400,0,0
maksssksksss460.png,without_mask,7,52,24,72,17,20,267,400,0,0
maksssksksss460.png,with_mask,26,58,53,94,27,36,267,400,0,0
maksssksksss460.png,with_mask,58,69,70,80,12,11,267,400,0,0
maksssksksss460.png,with_mask,111,50,133,76,22,26,267,400,0,0
maksssksksss460.png,with_mask,134,63,148,82,14,19,267,400,0,0
maksssksksss460.png,with_mask,206,69,221,88,15,19,267,400,0,0
maksssksksss460.png,without_mask,226,56,241,76,15,20,267,400,0,0
maksssksksss460.png,with_mask,243,75,260,95,17,20,267,400,0,0
maksssksksss460.png,with_mask,307,80,328,104,21,24,267,400,0,0
maksssksksss461.png,with_mask,218,185,263,229,45,44,268,400,0,0
maksssksksss461.png,with_mask,300,124,347,176,47,52,268,400,0,0
maksssksksss461.png,with_mask,368,135,395,196,27,61,268,400,0,0
maksssksksss461.png,with_mask,369,47,395,81,26,34,268,400,0,0
maksssksksss461.png,with_mask,244,117,281,159,37,42,268,400,0,0
maksssksksss461.png,with_mask,141,80,186,128,45,48,268,400,0,0
maksssksksss461.png,with_mask,92,72,125,109,33,37,268,400,0,0
maksssksksss461.png,with_mask,57,106,91,140,34,34,268,400,0,0
maksssksksss461.png,with_mask,21,95,45,121,24,26,268,400,0,0
maksssksksss462.png,with_mask,119,38,148,73,29,35,400,268,0,0
maksssksksss463.png,with_mask,136,101,258,226,122,125,400,365,0,0
maksssksksss464.png,with_mask,57,67,107,122,50,55,300,400,0,0
maksssksksss464.png,with_mask,188,111,218,146,30,35,300,400,0,0
maksssksksss464.png,with_mask,233,83,262,117,29,34,300,400,0,0
maksssksksss464.png,with_mask,268,187,290,216,22,29,300,400,0,0
maksssksksss465.png,with_mask,231,42,297,128,66,86,300,400,0,0
maksssksksss466.png,with_mask,11,89,53,149,42,60,267,400,0,0
maksssksksss466.png,with_mask,71,60,122,111,51,51,267,400,0,0
maksssksksss466.png,with_mask,142,117,197,167,55,50,267,400,0,0
maksssksksss466.png,with_mask,265,53,310,104,45,51,267,400,0,0
maksssksksss467.png,with_mask,56,89,98,127,42,38,290,400,0,0
maksssksksss467.png,with_mask,181,62,215,95,34,33,290,400,0,0
maksssksksss467.png,with_mask,291,61,318,91,27,30,290,400,0,0
maksssksksss467.png,with_mask,318,91,348,120,30,29,290,400,0,0
maksssksksss467.png,mask_weared_incorrect,261,73,278,96,17,23,290,400,0,0
maksssksksss467.png,without_mask,152,76,171,98,19,22,290,400,0,0
maksssksksss468.png,with_mask,100,144,215,273,115,129,400,301,0,0
maksssksksss469.png,with_mask,166,100,243,175,77,75,298,400,0,0
maksssksksss469.png,with_mask,254,125,315,172,61,47,298,400,0,0
maksssksksss47.png,with_mask,152,64,285,207,133,143,268,400,0,0
maksssksksss470.png,with_mask,52,28,100,75,48,47,200,400,0,0
maksssksksss470.png,with_mask,95,63,123,91,28,28,200,400,0,0
maksssksksss470.png,with_mask,151,58,188,101,37,43,200,400,0,0
maksssksksss470.png,with_mask,276,40,304,88,28,48,200,400,0,0
maksssksksss470.png,with_mask,344,56,377,90,33,34,200,400,0,0
maksssksksss471.png,with_mask,65,71,100,113,35,42,300,400,0,0
maksssksksss471.png,without_mask,134,61,153,88,19,27,300,400,0,0
maksssksksss471.png,without_mask,168,35,194,68,26,33,300,400,0,0
maksssksksss471.png,with_mask,363,52,386,75,23,23,300,400,0,0
maksssksksss471.png,with_mask,336,78,357,95,21,17,300,400,0,0
maksssksksss472.png,with_mask,220,68,256,117,36,49,300,400,0,0
maksssksksss473.png,without_mask,53,79,91,123,38,44,203,400,0,0
maksssksksss473.png,with_mask,110,49,144,83,34,34,203,400,0,0
maksssksksss473.png,with_mask,244,28,276,67,32,39,203,400,0,0
maksssksksss473.png,with_mask,300,75,332,112,32,37,203,400,0,0
maksssksksss474.png,with_mask,1,163,32,198,31,35,267,400,0,0
maksssksksss474.png,with_mask,49,159,76,183,27,24,267,400,0,0
maksssksksss474.png,with_mask,154,45,178,67,24,22,267,400,0,0
maksssksksss474.png,with_mask,238,21,260,47,22,26,267,400,0,0
maksssksksss475.png,with_mask,45,69,73,96,28,27,267,400,0,0
maksssksksss475.png,with_mask,109,80,134,109,25,29,267,400,0,0
maksssksksss475.png,with_mask,164,64,198,100,34,36,267,400,0,0
maksssksksss475.png,with_mask,243,96,267,127,24,31,267,400,0,0
maksssksksss475.png,without_mask,303,84,339,130,36,46,267,400,0,0
maksssksksss475.png,with_mask,350,67,372,105,22,38,267,400,0,0
maksssksksss476.png,with_mask,353,17,381,51,28,34,267,400,0,0
maksssksksss476.png,with_mask,210,40,238,68,28,28,267,400,0,0
maksssksksss476.png,with_mask,17,72,41,97,24,25,267,400,0,0
maksssksksss476.png,with_mask,105,61,129,86,24,25,267,400,0,0
maksssksksss476.png,with_mask,94,116,118,152,24,36,267,400,0,0
maksssksksss476.png,without_mask,286,52,309,76,23,24,267,400,0,0
maksssksksss476.png,without_mask,116,110,143,138,27,28,267,400,0,0
maksssksksss477.png,without_mask,36,15,52,33,16,18,267,400,0,0
maksssksksss477.png,without_mask,62,49,81,67,19,18,267,400,0,0
maksssksksss477.png,without_mask,57,90,78,111,21,21,267,400,0,0
maksssksksss477.png,with_mask,45,138,65,157,20,19,267,400,0,0
maksssksksss477.png,without_mask,181,32,198,50,17,18,267,400,0,0
maksssksksss477.png,with_mask,162,73,182,91,20,18,267,400,0,0
maksssksksss477.png,with_mask,179,99,198,117,19,18,267,400,0,0
maksssksksss477.png,with_mask,168,144,189,165,21,21,267,400,0,0
maksssksksss477.png,with_mask,288,9,306,26,18,17,267,400,0,0
maksssksksss477.png,with_mask,319,36,339,53,20,17,267,400,0,0
maksssksksss477.png,without_mask,315,71,332,85,17,14,267,400,0,0
maksssksksss477.png,without_mask,273,105,291,124,18,19,267,400,0,0
maksssksksss477.png,with_mask,308,162,328,173,20,11,267,400,0,0
maksssksksss478.png,with_mask,36,102,157,243,121,141,400,400,0,0
maksssksksss478.png,with_mask,246,134,362,250,116,116,400,400,0,0
maksssksksss479.png,with_mask,116,156,225,302,109,146,400,301,0,0
maksssksksss48.png,without_mask,85,152,190,279,105,127,400,301,0,0
maksssksksss480.png,with_mask,133,189,243,341,110,152,400,301,0,0
maksssksksss481.png,with_mask,13,87,35,108,22,21,267,400,0,0
maksssksksss481.png,with_mask,39,92,65,118,26,26,267,400,0,0
maksssksksss481.png,with_mask,98,98,117,117,19,19,267,400,0,0
maksssksksss481.png,with_mask,208,67,235,97,27,30,267,400,0,0
maksssksksss481.png,with_mask,160,88,172,102,12,14,267,400,0,0
maksssksksss482.png,without_mask,40,246,135,364,95,118,400,301,0,0
maksssksksss483.png,with_mask,115,47,157,87,42,40,267,400,0,0
maksssksksss483.png,with_mask,186,90,231,130,45,40,267,400,0,0
maksssksksss483.png,with_mask,307,42,347,84,40,42,267,400,0,0
maksssksksss483.png,without_mask,69,64,89,81,20,17,267,400,0,0
maksssksksss484.png,mask_weared_incorrect,82,52,141,115,59,63,400,267,0,0
maksssksksss485.png,with_mask,142,280,225,387,83,107,400,301,0,0
maksssksksss486.png,with_mask,142,70,164,92,22,22,217,400,0,0
maksssksksss486.png,with_mask,192,90,212,109,20,19,217,400,0,0
maksssksksss486.png,with_mask,259,99,274,112,15,13,217,400,0,0
maksssksksss487.png,without_mask,2,104,47,156,45,52,267,400,0,0
maksssksksss487.png,with_mask,51,61,121,133,70,72,267,400,0,0
maksssksksss487.png,with_mask,159,79,218,140,59,61,267,400,0,0
maksssksksss487.png,with_mask,215,81,270,139,55,58,267,400,0,0
maksssksksss487.png,with_mask,288,58,349,119,61,61,267,400,0,0
maksssksksss488.png,with_mask,188,51,211,76,23,25,267,400,0,0
maksssksksss488.png,with_mask,41,54,64,78,23,24,267,400,0,0
maksssksksss489.png,with_mask,46,37,66,55,20,18,211,400,0,0
maksssksksss489.png,without_mask,129,51,158,70,29,19,211,400,0,0
maksssksksss489.png,without_mask,192,52,203,64,11,12,211,400,0,0
maksssksksss489.png,without_mask,290,46,317,64,27,18,211,400,0,0
maksssksksss489.png,without_mask,342,41,363,58,21,17,211,400,0,0
maksssksksss489.png,without_mask,373,41,387,52,14,11,211,400,0,0
maksssksksss49.png,with_mask,352,102,370,123,18,21,225,400,0,0
maksssksksss49.png,with_mask,272,33,289,51,17,18,225,400,0,0
maksssksksss49.png,with_mask,188,124,206,143,18,19,225,400,0,0
maksssksksss49.png,with_mask,20,54,41,72,21,18,225,400,0,0
maksssksksss49.png,with_mask,123,68,141,87,18,19,225,400,0,0
maksssksksss49.png,with_mask,157,45,173,63,16,18,225,400,0,0
maksssksksss49.png,without_mask,95,211,113,225,18,14,225,400,0,0
maksssksksss49.png,without_mask,225,181,240,200,15,19,225,400,0,0
maksssksksss490.png,with_mask,85,149,212,280,127,131,400,301,0,0
maksssksksss491.png,with_mask,125,132,220,264,95,132,400,301,0,0
maksssksksss492.png,with_mask,60,154,161,278,101,124,400,301,0,0
maksssksksss493.png,with_mask,62,165,182,315,120,150,400,301,0,0
maksssksksss494.png,with_mask,91,80,163,158,72,78,400,267,0,0
maksssksksss495.png,without_mask,1,47,26,97,25,50,225,400,0,0
maksssksksss495.png,mask_weared_incorrect,77,24,134,98,57,74,225,400,0,0
maksssksksss495.png,with_mask,99,174,168,224,69,50,225,400,0,0
maksssksksss495.png,without_mask,170,64,224,125,54,61,225,400,0,0
maksssksksss495.png,with_mask,224,70,267,121,43,51,225,400,0,0
maksssksksss495.png,without_mask,274,61,330,122,56,61,225,400,0,0
maksssksksss495.png,with_mask,291,189,356,224,65,35,225,400,0,0
maksssksksss495.png,with_mask,329,117,388,181,59,64,225,400,0,0
maksssksksss495.png,without_mask,351,53,389,92,38,39,225,400,0,0
maksssksksss496.png,mask_weared_incorrect,85,97,184,207,99,110,400,267,0,0
maksssksksss497.png,with_mask,111,226,194,331,83,105,400,301,0,0
maksssksksss498.png,with_mask,92,46,112,67,20,21,272,400,0,0
maksssksksss498.png,with_mask,151,59,163,72,12,13,272,400,0,0
maksssksksss498.png,without_mask,166,53,179,67,13,14,272,400,0,0
maksssksksss498.png,mask_weared_incorrect,194,57,207,74,13,17,272,400,0,0
maksssksksss498.png,with_mask,251,72,264,89,13,17,272,400,0,0
maksssksksss498.png,with_mask,292,69,306,89,14,20,272,400,0,0
maksssksksss498.png,without_mask,321,56,340,77,19,21,272,400,0,0
maksssksksss498.png,with_mask,355,67,375,90,20,23,272,400,0,0
maksssksksss499.png,without_mask,101,24,132,62,31,38,226,400,0,0
maksssksksss499.png,with_mask,222,44,253,77,31,33,226,400,0,0
maksssksksss5.png,with_mask,118,54,161,96,43,42,266,400,0,0
maksssksksss5.png,without_mask,192,106,229,144,37,38,266,400,0,0
maksssksksss5.png,with_mask,249,95,291,139,42,44,266,400,0,0
maksssksksss50.png,with_mask,206,83,238,114,32,31,292,400,0,0
maksssksksss50.png,with_mask,226,51,262,82,36,31,292,400,0,0
maksssksksss500.png,with_mask,113,230,216,368,103,138,400,301,0,0
maksssksksss501.png,with_mask,1,41,43,125,42,84,255,400,0,0
maksssksksss501.png,with_mask,48,39,118,124,70,85,255,400,0,0
maksssksksss501.png,with_mask,162,47,221,123,59,76,255,400,0,0
maksssksksss501.png,with_mask,242,30,298,105,56,75,255,400,0,0
maksssksksss501.png,with_mask,301,51,351,118,50,67,255,400,0,0
maksssksksss502.png,without_mask,55,72,115,136,60,64,225,400,0,0
maksssksksss502.png,with_mask,112,85,155,136,43,51,225,400,0,0
maksssksksss502.png,without_mask,181,56,243,126,62,70,225,400,0,0
maksssksksss502.png,with_mask,347,107,398,167,51,60,225,400,0,0
maksssksksss503.png,with_mask,196,141,240,182,44,41,289,400,0,0
maksssksksss503.png,with_mask,245,68,294,122,49,54,289,400,0,0
maksssksksss504.png,with_mask,31,170,135,296,104,126,400,301,0,0
maksssksksss505.png,with_mask,60,107,170,218,110,111,400,267,0,0
maksssksksss506.png,with_mask,79,79,272,269,193,190,500,500,0,0
maksssksksss507.png,with_mask,131,55,250,175,119,120,200,400,0,0
maksssksksss508.png,with_mask,69,96,146,173,77,77,240,400,0,0
maksssksksss508.png,with_mask,196,38,254,103,58,65,240,400,0,0
maksssksksss508.png,with_mask,253,90,319,164,66,74,240,400,0,0
maksssksksss508.png,with_mask,326,77,363,121,37,44,240,400,0,0
maksssksksss509.png,with_mask,151,1,242,57,91,56,225,400,0,0
maksssksksss51.png,without_mask,114,159,213,286,99,127,400,301,0,0
maksssksksss510.png,with_mask,27,32,93,101,66,69,267,400,0,0
maksssksksss510.png,with_mask,165,86,189,111,24,25,267,400,0,0
maksssksksss510.png,with_mask,231,89,259,127,28,38,267,400,0,0
maksssksksss510.png,with_mask,288,90,329,123,41,33,267,400,0,0
maksssksksss511.png,with_mask,152,100,241,182,89,82,294,400,0,0
maksssksksss512.png,with_mask,19,46,40,69,21,23,280,400,0,0
maksssksksss512.png,with_mask,82,40,99,61,17,21,280,400,0,0
maksssksksss512.png,with_mask,98,26,132,64,34,38,280,400,0,0
maksssksksss512.png,with_mask,172,41,198,70,26,29,280,400,0,0
maksssksksss512.png,with_mask,261,56,280,74,19,18,280,400,0,0
maksssksksss512.png,with_mask,285,47,316,81,31,34,280,400,0,0
maksssksksss512.png,with_mask,384,38,400,64,16,26,280,400,0,0
maksssksksss513.png,with_mask,75,45,106,83,31,38,400,267,0,0
maksssksksss513.png,with_mask,112,39,140,68,28,29,400,267,0,0
maksssksksss513.png,with_mask,184,49,213,80,29,31,400,267,0,0
maksssksksss514.png,with_mask,28,78,43,99,15,21,267,400,0,0
maksssksksss514.png,with_mask,160,66,176,83,16,17,267,400,0,0
maksssksksss514.png,with_mask,174,33,186,52,12,19,267,400,0,0
maksssksksss514.png,with_mask,202,40,216,59,14,19,267,400,0,0
maksssksksss514.png,without_mask,237,41,248,58,11,17,267,400,0,0
maksssksksss514.png,mask_weared_incorrect,249,44,266,66,17,22,267,400,0,0
maksssksksss514.png,with_mask,298,38,311,54,13,16,267,400,0,0
maksssksksss514.png,with_mask,333,51,346,70,13,19,267,400,0,0
maksssksksss514.png,with_mask,375,47,386,63,11,16,267,400,0,0
maksssksksss514.png,mask_weared_incorrect,386,44,400,64,14,20,267,400,0,0
maksssksksss515.png,with_mask,57,198,164,330,107,132,400,301,0,0
maksssksksss516.png,with_mask,89,81,111,111,22,30,225,400,0,0
maksssksksss516.png,with_mask,128,62,158,92,30,30,225,400,0,0
maksssksksss516.png,with_mask,158,58,178,82,20,24,225,400,0,0
maksssksksss516.png,with_mask,192,50,221,83,29,33,225,400,0,0
maksssksksss516.png,with_mask,254,78,284,108,30,30,225,400,0,0
maksssksksss516.png,with_mask,327,61,346,81,19,20,225,400,0,0
maksssksksss516.png,with_mask,35,64,51,80,16,16,225,400,0,0
maksssksksss517.png,with_mask,62,135,92,158,30,23,267,400,0,0
maksssksksss517.png,with_mask,236,97,257,123,21,26,267,400,0,0
maksssksksss517.png,with_mask,339,89,352,102,13,13,267,400,0,0
maksssksksss517.png,with_mask,187,79,201,100,14,21,267,400,0,0
maksssksksss518.png,with_mask,104,149,116,162,12,13,225,400,0,0
maksssksksss518.png,with_mask,130,196,143,209,13,13,225,400,0,0
maksssksksss518.png,with_mask,152,152,164,164,12,12,225,400,0,0
maksssksksss518.png,with_mask,167,177,178,191,11,14,225,400,0,0
maksssksksss518.png,with_mask,154,174,166,188,12,14,225,400,0,0
maksssksksss518.png,with_mask,192,142,203,155,11,13,225,400,0,0
maksssksksss518.png,with_mask,247,192,260,205,13,13,225,400,0,0
maksssksksss518.png,with_mask,264,212,278,225,14,13,225,400,0,0
maksssksksss518.png,with_mask,287,133,299,145,12,12,225,400,0,0
maksssksksss519.png,with_mask,133,82,157,109,24,27,267,400,0,0
maksssksksss519.png,with_mask,217,76,243,103,26,27,267,400,0,0
maksssksksss519.png,with_mask,322,62,341,83,19,21,267,400,0,0
maksssksksss52.png,without_mask,37,166,84,214,47,48,225,400,0,0
maksssksksss52.png,without_mask,6,117,47,149,41,32,225,400,0,0
maksssksksss52.png,with_mask,2,77,35,99,33,22,225,400,0,0
maksssksksss52.png,with_mask,39,65,75,103,36,38,225,400,0,0
maksssksksss52.png,with_mask,76,69,92,88,16,19,225,400,0,0
maksssksksss52.png,without_mask,92,74,129,113,37,39,225,400,0,0
maksssksksss52.png,with_mask,116,132,161,175,45,43,225,400,0,0
maksssksksss52.png,with_mask,161,130,195,163,34,33,225,400,0,0
maksssksksss52.png,with_mask,209,119,262,170,53,51,225,400,0,0
maksssksksss52.png,with_mask,191,84,208,117,17,33,225,400,0,0
maksssksksss52.png,without_mask,131,67,157,97,26,30,225,400,0,0
maksssksksss52.png,mask_weared_incorrect,168,57,196,85,28,28,225,400,0,0
maksssksksss52.png,without_mask,221,51,246,77,25,26,225,400,0,0
maksssksksss52.png,without_mask,74,31,96,53,22,22,225,400,0,0
maksssksksss52.png,with_mask,63,37,77,56,14,19,225,400,0,0
maksssksksss52.png,with_mask,41,23,58,40,17,17,225,400,0,0
maksssksksss52.png,with_mask,1,34,24,61,23,27,225,400,0,0
maksssksksss52.png,mask_weared_incorrect,23,37,37,54,14,17,225,400,0,0
maksssksksss52.png,with_mask,73,5,84,16,11,11,225,400,0,0
maksssksksss52.png,with_mask,97,34,115,53,18,19,225,400,0,0
maksssksksss52.png,with_mask,157,61,173,84,16,23,225,400,0,0
maksssksksss52.png,with_mask,145,42,160,56,15,14,225,400,0,0
maksssksksss52.png,with_mask,127,31,142,44,15,13,225,400,0,0
maksssksksss52.png,with_mask,143,29,160,42,17,13,225,400,0,0
maksssksksss52.png,with_mask,159,21,171,32,12,11,225,400,0,0
maksssksksss52.png,without_mask,185,20,200,37,15,17,225,400,0,0
maksssksksss52.png,with_mask,197,37,214,58,17,21,225,400,0,0
maksssksksss52.png,with_mask,194,54,211,73,17,19,225,400,0,0
maksssksksss52.png,with_mask,250,4,261,16,11,12,225,400,0,0
maksssksksss52.png,mask_weared_incorrect,254,30,272,47,18,17,225,400,0,0
maksssksksss52.png,with_mask,260,74,285,97,25,23,225,400,0,0
maksssksksss52.png,with_mask,270,33,281,49,11,16,225,400,0,0
maksssksksss52.png,with_mask,268,110,279,127,11,17,225,400,0,0
maksssksksss52.png,with_mask,284,111,316,150,32,39,225,400,0,0
maksssksksss52.png,with_mask,303,147,352,203,49,56,225,400,0,0
maksssksksss52.png,with_mask,328,51,352,77,24,26,225,400,0,0
maksssksksss52.png,with_mask,352,48,366,71,14,23,225,400,0,0
maksssksksss52.png,with_mask,286,73,307,90,21,17,225,400,0,0
maksssksksss52.png,with_mask,310,39,329,58,19,19,225,400,0,0
maksssksksss52.png,with_mask,304,16,322,36,18,20,225,400,0,0
maksssksksss52.png,mask_weared_incorrect,326,11,338,30,12,19,225,400,0,0
maksssksksss520.png,with_mask,42,173,154,304,112,131,400,301,0,0
maksssksksss521.png,without_mask,178,35,265,133,87,98,225,400,0,0
maksssksksss522.png,without_mask,1,174,17,211,16,37,400,267,0,0
maksssksksss522.png,without_mask,112,134,150,182,38,48,400,267,0,0
maksssksksss522.png,without_mask,124,193,148,218,24,25,400,267,0,0
maksssksksss523.png,without_mask,81,92,167,190,86,98,267,400,0,0
maksssksksss523.png,with_mask,192,96,268,171,76,75,267,400,0,0
maksssksksss524.png,with_mask,244,165,292,220,48,55,292,400,0,0
maksssksksss524.png,with_mask,295,135,348,192,53,57,292,400,0,0
maksssksksss524.png,with_mask,365,118,389,148,24,30,292,400,0,0
maksssksksss524.png,with_mask,318,63,345,88,27,25,292,400,0,0
maksssksksss524.png,with_mask,366,55,379,75,13,20,292,400,0,0
maksssksksss524.png,with_mask,259,90,291,123,32,33,292,400,0,0
maksssksksss524.png,with_mask,244,47,262,69,18,22,292,400,0,0
maksssksksss524.png,with_mask,211,116,240,148,29,32,292,400,0,0
maksssksksss524.png,with_mask,133,116,162,151,29,35,292,400,0,0
maksssksksss524.png,with_mask,192,95,216,118,24,23,292,400,0,0
maksssksksss524.png,with_mask,89,112,113,134,24,22,292,400,0,0
maksssksksss524.png,with_mask,33,137,62,171,29,34,292,400,0,0
maksssksksss524.png,with_mask,10,100,32,123,22,23,292,400,0,0
maksssksksss524.png,with_mask,85,55,108,76,23,21,292,400,0,0
maksssksksss524.png,with_mask,133,39,154,61,21,22,292,400,0,0
maksssksksss524.png,with_mask,186,56,198,72,12,16,292,400,0,0
maksssksksss524.png,with_mask,207,66,220,84,13,18,292,400,0,0
maksssksksss524.png,with_mask,46,40,69,62,23,22,292,400,0,0
maksssksksss525.png,mask_weared_incorrect,319,128,486,307,167,179,399,600,0,0
maksssksksss526.png,without_mask,66,30,100,66,34,36,263,400,0,0
maksssksksss526.png,with_mask,165,85,200,120,35,35,263,400,0,0
maksssksksss526.png,with_mask,251,88,285,123,34,35,263,400,0,0
maksssksksss526.png,without_mask,309,107,350,146,41,39,263,400,0,0
maksssksksss527.png,without_mask,97,21,113,40,16,19,225,400,0,0
maksssksksss527.png,without_mask,26,57,46,81,20,24,225,400,0,0
maksssksksss527.png,without_mask,141,111,165,137,24,26,225,400,0,0
maksssksksss527.png,with_mask,190,76,219,106,29,30,225,400,0,0
maksssksksss527.png,without_mask,248,54,269,72,21,18,225,400,0,0
maksssksksss527.png,without_mask,244,82,270,108,26,26,225,400,0,0
maksssksksss528.png,without_mask,43,169,149,308,106,139,400,301,0,0
maksssksksss529.png,with_mask,12,58,45,86,33,28,226,400,0,0
maksssksksss529.png,with_mask,135,53,164,83,29,30,226,400,0,0
maksssksksss529.png,without_mask,170,89,182,103,12,14,226,400,0,0
maksssksksss529.png,with_mask,239,53,278,91,39,38,226,400,0,0
maksssksksss529.png,with_mask,336,32,386,78,50,46,226,400,0,0
maksssksksss53.png,with_mask,82,63,103,87,21,24,226,400,0,0
maksssksksss53.png,with_mask,194,30,216,56,22,26,226,400,0,0
maksssksksss53.png,with_mask,200,91,234,128,34,37,226,400,0,0
maksssksksss530.png,without_mask,76,236,149,349,73,113,400,301,0,0
maksssksksss531.png,with_mask,92,201,172,322,80,121,400,301,0,0
maksssksksss532.png,with_mask,71,197,169,322,98,125,400,301,0,0
maksssksksss533.png,with_mask,101,203,205,347,104,144,400,301,0,0
maksssksksss534.png,with_mask,21,152,34,168,13,16,267,400,0,0
maksssksksss534.png,with_mask,71,161,85,174,14,13,267,400,0,0
maksssksksss534.png,with_mask,112,124,132,148,20,24,267,400,0,0
maksssksksss534.png,with_mask,165,149,180,171,15,22,267,400,0,0
maksssksksss534.png,with_mask,228,142,241,157,13,15,267,400,0,0
maksssksksss534.png,with_mask,289,153,303,166,14,13,267,400,0,0
maksssksksss534.png,mask_weared_incorrect,346,132,364,153,18,21,267,400,0,0
maksssksksss535.png,with_mask,43,38,59,55,16,17,261,400,0,0
maksssksksss535.png,with_mask,93,32,118,63,25,31,261,400,0,0
maksssksksss535.png,with_mask,318,35,330,51,12,16,261,400,0,0
maksssksksss535.png,with_mask,353,40,368,58,15,18,261,400,0,0
maksssksksss536.png,with_mask,107,158,197,287,90,129,400,301,0,0
maksssksksss537.png,without_mask,95,177,195,295,100,118,400,301,0,0
maksssksksss538.png,with_mask,122,80,142,104,20,24,225,400,0,0
maksssksksss538.png,with_mask,249,57,275,86,26,29,225,400,0,0
maksssksksss539.png,with_mask,167,3,178,15,11,12,267,400,0,0
maksssksksss539.png,with_mask,21,48,34,62,13,14,267,400,0,0
maksssksksss539.png,with_mask,53,40,66,52,13,12,267,400,0,0
maksssksksss539.png,with_mask,107,37,119,51,12,14,267,400,0,0
maksssksksss539.png,with_mask,116,56,128,68,12,12,267,400,0,0
maksssksksss539.png,with_mask,91,77,104,89,13,12,267,400,0,0
maksssksksss539.png,with_mask,25,72,40,86,15,14,267,400,0,0
maksssksksss539.png,with_mask,8,90,22,105,14,15,267,400,0,0
maksssksksss539.png,with_mask,36,105,50,117,14,12,267,400,0,0
maksssksksss539.png,with_mask,36,122,48,138,12,16,267,400,0,0
maksssksksss539.png,with_mask,60,131,73,146,13,15,267,400,0,0
maksssksksss539.png,with_mask,61,152,79,169,18,17,267,400,0,0
maksssksksss539.png,with_mask,42,206,60,222,18,16,267,400,0,0
maksssksksss539.png,with_mask,52,238,70,257,18,19,267,400,0,0
maksssksksss539.png,with_mask,93,226,111,241,18,15,267,400,0,0
maksssksksss539.png,with_mask,124,128,140,142,16,14,267,400,0,0
maksssksksss539.png,with_mask,134,90,146,103,12,13,267,400,0,0
maksssksksss539.png,with_mask,143,210,161,229,18,19,267,400,0,0
maksssksksss539.png,with_mask,170,142,185,160,15,18,267,400,0,0
maksssksksss539.png,with_mask,205,37,217,49,12,12,267,400,0,0
maksssksksss539.png,with_mask,231,25,242,37,11,12,267,400,0,0
maksssksksss539.png,with_mask,220,49,232,61,12,12,267,400,0,0
maksssksksss539.png,with_mask,258,46,271,58,13,12,267,400,0,0
maksssksksss539.png,with_mask,247,60,261,76,14,16,267,400,0,0
maksssksksss539.png,with_mask,233,101,247,116,14,15,267,400,0,0
maksssksksss539.png,with_mask,214,124,228,141,14,17,267,400,0,0
maksssksksss539.png,with_mask,279,203,296,222,17,19,267,400,0,0
maksssksksss539.png,with_mask,302,93,316,110,14,17,267,400,0,0
maksssksksss539.png,with_mask,313,139,328,155,15,16,267,400,0,0
